date,product_id,category,brand,listed_price,cost_price,discount_pct,final_price,units_sold,inventory_level,rating,competitor_price,revenue,profit
2023-06-29,P005,Kids,Puma,2613.98,1874.34,20,2091.18,12,626,3.9,1939.52,25094.16,2602.08
2023-06-29,P007,Kids,Levis,774.26,441.35,15,658.12,210,255,3.8,635.56,138205.2,45521.7
2023-06-29,P012,Men,Nike,4950.32,2961.85,5,4702.8,6,684,3.8,4970.33,28216.8,10445.7
2023-06-29,P015,Men,Roadster,4601.48,2836.12,10,4141.33,6,798,3.6,4086.12,24847.98,7831.26
2023-06-29,P022,Accessories,Puma,3120.48,2061.35,10,2808.43,18,550,3.8,2590.23,50551.74,13447.44
2023-06-30,P001,Footwear,Adidas,1523.02,912.28,30,1066.11,120,642,3.7,977.92,127933.2,18459.6
2023-06-30,P002,Kids,H&M,3576.29,2533.48,10,3218.66,11,984,4.9,3476.09,35405.26,7536.98
2023-06-30,P003,Accessories,Adidas,1284.22,722.6,20,1027.38,96,576,4.2,942.46,98628.48,29258.88
2023-06-30,P007,Kids,Levis,1910.0,1123.12,15,1623.5,102,959,4.3,1512.88,165597.0,51038.76
2023-06-30,P010,Women,H&M,1446.35,1076.17,10,1301.71,57,638,4.3,1265.95,74197.47,12855.78
2023-06-30,P010,Women,H&M,3629.03,2230.94,40,2177.42,34,876,3.5,2290.6,74032.28,-1819.68
2023-07-01,P010,Women,H&M,3404.94,2015.44,40,2042.96,26,447,4.7,1954.93,53116.96,715.52
2023-07-01,P014,Accessories,Nike,2254.35,1617.58,10,2028.92,18,692,3.8,1978.95,36520.56,7404.12
2023-07-02,P001,Footwear,Adidas,980.76,625.74,5,931.72,170,998,3.8,918.67,158392.4,52016.6
2023-07-02,P011,Footwear,Adidas,3190.91,2186.0,15,2712.27,17,273,4.7,2962.48,46108.59,8946.59
2023-07-02,P017,Women,H&M,3025.1,1905.89,40,1815.06,32,545,3.6,1811.14,58081.92,-2906.56
2023-07-03,P004,Women,Puma,3126.96,1888.97,10,2814.26,21,723,4.1,3022.84,59099.46,19431.09
2023-07-03,P006,Accessories,Nike,2392.75,1573.37,40,1435.65,99,579,3.5,1395.5,142129.35,-13634.28
2023-07-03,P006,Accessories,Nike,1382.12,781.69,10,1243.91,112,607,4.7,1354.82,139317.92,51768.64
2023-07-03,P009,Footwear,Levis,2070.2,1550.08,30,1449.14,24,794,3.5,1568.06,34779.36,-2422.56
2023-07-03,P012,Men,Nike,1310.22,884.91,0,1310.22,75,221,3.3,1190.92,98266.5,31898.25
2023-07-03,P014,Accessories,Nike,1927.97,1387.41,40,1156.78,36,470,4.1,1122.17,41644.08,-8302.68
2023-07-03,P018,Footwear,Nike,4678.32,3358.77,20,3742.66,18,281,4.6,3782.17,67367.88,6910.02
2023-07-03,P026,Women,HRX,790.23,464.3,20,632.18,133,598,4.2,673.69,84079.94,22328.04
2023-07-04,P004,Women,Puma,1607.43,886.22,20,1285.94,87,987,4.3,1405.86,111876.78,34775.64
2023-07-04,P008,Accessories,HRX,880.05,555.94,5,836.05,145,685,3.4,833.99,121227.25,40615.95
2023-07-04,P009,Footwear,Levis,4725.0,3027.71,15,4016.25,6,176,3.9,4170.39,24097.5,5931.24
2023-07-04,P010,Women,H&M,4250.76,3062.12,30,2975.53,16,649,4.9,2887.05,47608.48,-1385.44
2023-07-04,P011,Footwear,Adidas,3242.02,2225.15,40,1945.21,32,111,3.5,2082.4,62246.72,-8958.08
2023-07-04,P022,Accessories,Puma,1933.89,1232.14,20,1547.11,78,677,3.2,1524.92,120674.58,24567.66
2023-07-04,P029,Footwear,Nike,2044.89,1518.73,0,2044.89,52,471,3.5,1852.84,106334.28,27360.32
2023-07-05,P009,Footwear,Levis,3964.93,2965.39,5,3766.68,26,652,4.5,3536.11,97933.68,20833.54
2023-07-05,P016,Kids,Puma,4322.07,2727.42,30,3025.45,22,375,3.6,2733.35,66559.9,6556.66
2023-07-05,P028,Accessories,HRX,1872.32,1388.53,5,1778.7,44,778,3.9,1787.93,78262.8,17167.48
2023-07-06,P019,Kids,Nike,2349.36,1493.01,15,1996.96,56,884,4.1,2054.82,111829.76,28221.2
2023-07-06,P022,Accessories,Puma,2643.91,1805.1,5,2511.71,29,460,3.5,2624.03,72839.59,20491.69
2023-07-06,P023,Accessories,Roadster,4400.36,2722.01,30,3080.25,15,405,4.3,2918.61,46203.75,5373.6
2023-07-06,P024,Women,Nike,4588.04,3081.2,30,3211.63,7,797,4.0,3403.52,22481.41,913.01
2023-07-07,P003,Accessories,Adidas,2240.02,1242.6,0,2240.02,20,471,4.1,2103.59,44800.4,19948.4
2023-07-07,P005,Kids,Puma,2701.12,1808.88,15,2295.95,20,878,4.0,2186.51,45919.0,9741.4
2023-07-07,P006,Accessories,Nike,1124.72,726.29,20,899.78,95,689,3.8,893.86,85479.1,16481.55
2023-07-07,P027,Men,HRX,3056.44,1723.56,5,2903.62,9,968,4.2,2757.04,26132.58,10620.54
2023-07-07,P029,Footwear,Nike,4190.55,2458.97,40,2514.33,19,224,4.6,2734.43,47772.27,1051.84
2023-07-08,P006,Accessories,Nike,4687.77,2733.46,0,4687.77,33,174,4.3,4669.18,154696.41,64492.23
2023-07-08,P006,Accessories,Nike,3406.54,2330.36,15,2895.56,11,287,4.0,2896.55,31851.16,6217.2
2023-07-08,P009,Footwear,Levis,2419.56,1550.85,0,2419.56,16,122,4.6,2556.79,38712.96,13899.36
2023-07-08,P011,Footwear,Adidas,2661.42,1648.12,0,2661.42,20,407,4.1,2778.45,53228.4,20266.0
2023-07-08,P012,Men,Nike,3700.05,2623.81,15,3145.04,12,853,4.9,3305.95,37740.48,6254.76
2023-07-08,P025,Men,Nike,2093.4,1232.53,15,1779.39,14,929,3.5,1689.45,24911.46,7656.04
2023-07-08,P030,Footwear,Zara,4158.36,2609.93,0,4158.36,13,129,5.0,3976.85,54058.68,20129.59
2023-07-09,P005,Kids,Puma,3521.43,2120.44,10,3169.29,12,882,3.6,3211.83,38031.48,12586.2
2023-07-09,P012,Men,Nike,3888.13,2652.63,5,3693.72,23,525,4.2,3761.85,84955.56,23945.07
2023-07-09,P015,Men,Roadster,785.37,467.96,10,706.83,49,420,4.5,679.25,34634.67,11704.63
2023-07-09,P028,Accessories,HRX,4206.41,2898.53,0,4206.41,15,986,4.1,4190.64,63096.15,19618.2
2023-07-09,P029,Footwear,Nike,1678.46,932.33,40,1007.08,92,218,4.3,990.96,92651.36,6877.0
2023-07-10,P003,Accessories,Adidas,3435.82,2246.02,15,2920.45,5,297,3.6,2852.21,14602.25,3372.15
2023-07-10,P006,Accessories,Nike,4595.05,3082.87,10,4135.54,7,421,4.2,4143.05,28948.78,7368.69
2023-07-10,P006,Accessories,Nike,3672.46,2421.84,30,2570.72,25,113,4.7,2524.57,64268.0,3722.0
2023-07-10,P007,Kids,Levis,2791.02,1672.82,20,2232.82,66,953,3.3,2146.7,147366.12,36960.0
2023-07-10,P018,Footwear,Nike,3143.72,2189.46,20,2514.98,31,116,4.9,2470.03,77964.38,10091.12
2023-07-11,P003,Accessories,Adidas,3886.4,2662.82,30,2720.48,28,920,4.7,2619.53,76173.44,1614.48
2023-07-11,P004,Women,Puma,2019.95,1297.12,15,1716.96,30,788,3.7,1788.94,51508.8,12595.2
2023-07-11,P005,Kids,Puma,2712.91,1949.73,40,1627.75,54,809,4.4,1478.05,87898.5,-17386.92
2023-07-11,P014,Accessories,Nike,4411.75,2740.99,0,4411.75,32,375,4.5,4199.52,141176.0,53464.32
2023-07-11,P016,Kids,Puma,1177.73,650.78,30,824.41,138,699,4.2,773.79,113768.58,23960.94
2023-07-11,P028,Accessories,HRX,3767.6,2531.8,5,3579.22,32,370,4.8,3377.68,114535.04,33517.44
2023-07-12,P001,Footwear,Adidas,1676.11,1020.6,20,1340.89,93,979,4.2,1335.74,124702.77,29786.97
2023-07-12,P003,Accessories,Adidas,3832.68,2749.14,15,3257.78,25,365,3.3,3357.29,81444.5,12716.0
2023-07-12,P005,Kids,Puma,3565.97,2269.29,0,3565.97,23,283,3.3,3591.26,82017.31,29823.64
2023-07-12,P009,Footwear,Levis,1416.19,870.83,5,1345.38,24,714,4.7,1382.93,32289.12,11389.2
2023-07-12,P012,Men,Nike,3553.81,2153.57,20,2843.05,27,448,3.4,2939.22,76762.35,18615.96
2023-07-12,P023,Accessories,Roadster,3188.01,1959.61,0,3188.01,16,822,4.6,3034.7,51008.16,19654.4
2023-07-12,P029,Footwear,Nike,2513.0,1780.07,5,2387.35,36,947,4.0,2242.05,85944.6,21862.08
2023-07-13,P004,Women,Puma,1594.1,908.56,10,1434.69,90,577,3.7,1304.33,129122.1,47351.7
2023-07-13,P004,Women,Puma,704.69,502.51,0,704.69,77,924,4.5,683.86,54261.13,15567.86
2023-07-13,P009,Footwear,Levis,2630.15,1810.51,10,2367.14,22,188,3.3,2504.24,52077.08,12245.86
2023-07-13,P021,Men,Puma,2698.43,1760.7,40,1619.06,63,875,4.5,1766.06,102000.78,-8923.32
2023-07-13,P028,Accessories,HRX,3493.26,2616.53,40,2095.96,30,905,4.8,1998.77,62878.8,-15617.1
2023-07-14,P013,Women,Levis,2817.56,2098.02,20,2254.05,60,150,3.3,2104.8,135243.0,9361.8
2023-07-14,P019,Kids,Nike,1766.92,1158.68,40,1060.15,96,655,4.0,1109.92,101774.4,-9458.88
2023-07-14,P019,Kids,Nike,1738.38,1220.6,5,1651.46,66,123,3.8,1721.7,108996.36,28436.76
2023-07-14,P024,Women,Nike,1901.65,1212.23,40,1140.99,112,780,3.6,1253.45,127790.88,-7978.88
2023-07-14,P029,Footwear,Nike,1947.22,1131.01,20,1557.78,30,771,3.3,1680.94,46733.4,12803.1
2023-07-14,P030,Footwear,Zara,3974.53,2683.12,0,3974.53,12,588,3.3,3915.74,47694.36,15496.92
2023-07-15,P013,Women,Levis,1226.02,738.88,0,1226.02,132,783,4.7,1220.2,161834.64,64302.48
2023-07-15,P019,Kids,Nike,3114.8,2079.65,5,2959.06,32,447,4.7,2939.86,94689.92,28141.12
2023-07-15,P030,Footwear,Zara,2219.81,1395.67,0,2219.81,46,525,4.7,2021.44,102111.26,37910.44
2023-07-16,P007,Kids,Levis,2747.34,2023.64,10,2472.61,24,653,3.7,2602.14,59342.64,10775.28
2023-07-16,P008,Accessories,HRX,2228.88,1267.39,30,1560.22,21,724,3.5,1549.79,32764.62,6149.43
2023-07-16,P011,Footwear,Adidas,882.39,536.27,5,838.27,155,847,3.5,829.04,129931.85,46810.0
2023-07-16,P011,Footwear,Adidas,3681.01,2666.1,5,3496.96,24,826,3.8,3251.31,83927.04,19940.64
2023-07-16,P022,Accessories,Puma,1497.83,884.59,20,1198.26,28,403,3.3,1232.44,33551.28,8782.76
2023-07-16,P024,Women,Nike,3431.47,2294.44,20,2745.18,28,253,3.6,2622.25,76865.04,12620.72
2023-07-16,P024,Women,Nike,4114.68,2902.73,5,3908.95,14,613,4.1,4084.83,54725.3,14087.08
2023-07-17,P008,Accessories,HRX,3941.02,2945.54,40,2364.61,30,988,4.2,2456.23,70938.3,-17427.9
2023-07-17,P011,Footwear,Adidas,1075.82,636.41,0,1075.82,124,480,4.2,1169.2,133401.68,54486.84
2023-07-17,P014,Accessories,Nike,3679.69,2383.92,0,3679.69,11,822,3.9,3847.72,40476.59,14253.47
2023-07-17,P026,Women,HRX,4807.94,3034.15,5,4567.54,34,556,4.9,4882.99,155296.36,52135.26
2023-07-18,P002,Kids,H&M,2035.04,1368.42,15,1729.78,64,630,4.7,1630.06,110705.92,23127.04
2023-07-18,P005,Kids,Puma,2529.82,1484.22,5,2403.33,26,528,4.1,2169.42,62486.58,23896.86
2023-07-18,P012,Men,Nike,4760.03,2648.54,30,3332.02,33,605,3.4,3289.67,109956.66,22554.84
2023-07-18,P022,Accessories,Puma,2313.28,1677.08,30,1619.3,72,616,3.3,1469.98,116589.6,-4160.16
2023-07-18,P029,Footwear,Nike,779.0,442.1,5,740.05,132,666,3.8,694.5,97686.6,39329.4
2023-07-19,P007,Kids,Levis,3978.8,2647.67,20,3183.04,17,893,4.9,3327.97,54111.68,9101.29
2023-07-19,P013,Women,Levis,2327.39,1309.08,10,2094.65,66,109,3.7,2113.07,138246.9,51847.62
2023-07-19,P016,Kids,Puma,4088.29,2737.9,10,3679.46,9,231,4.0,3929.76,33115.14,8474.04
2023-07-19,P023,Accessories,Roadster,3146.95,1949.68,5,2989.6,27,585,3.4,2813.35,80719.2,28077.84
2023-07-19,P025,Men,Nike,1833.41,1229.07,20,1466.73,36,742,4.1,1530.22,52802.28,8555.76
2023-07-19,P025,Men,Nike,636.27,382.8,15,540.83,198,300,3.9,502.28,107084.34,31289.94
2023-07-19,P026,Women,HRX,4834.66,2763.53,5,4592.93,27,398,3.7,4842.34,124009.11,49393.8
2023-07-19,P027,Men,HRX,3524.17,2641.06,20,2819.34,26,334,4.1,3011.12,73302.84,4635.28
2023-07-20,P010,Women,H&M,3378.32,2082.53,30,2364.82,20,712,3.8,2507.29,47296.4,5645.8
2023-07-20,P017,Women,H&M,593.47,344.92,30,415.43,336,962,4.9,383.78,139584.48,23691.36
2023-07-20,P019,Kids,Nike,2535.51,1613.65,15,2155.18,30,313,4.8,2300.94,64655.4,16245.9
2023-07-20,P025,Men,Nike,2173.48,1451.05,40,1304.09,33,500,4.3,1360.76,43034.97,-4849.68
2023-07-21,P001,Footwear,Adidas,3904.17,2668.04,15,3318.54,23,592,4.6,3497.7,76326.42,14961.5
2023-07-21,P003,Accessories,Adidas,3115.33,1840.62,30,2180.73,16,456,3.7,2266.18,34891.68,5441.76
2023-07-21,P014,Accessories,Nike,1093.83,741.24,10,984.45,105,502,4.5,916.75,103367.25,25537.05
2023-07-21,P016,Kids,Puma,578.15,347.05,40,346.89,364,792,4.1,323.47,126267.96,-58.24
2023-07-21,P023,Accessories,Roadster,2186.18,1260.16,40,1311.71,75,632,3.6,1202.68,98378.25,3866.25
2023-07-21,P026,Women,HRX,4431.66,2727.11,15,3766.91,17,498,4.7,4036.25,64037.47,17676.6
2023-07-21,P027,Men,HRX,3510.19,2218.65,10,3159.17,17,388,3.7,3001.14,53705.89,15988.84
2023-07-21,P028,Accessories,HRX,518.83,295.69,5,492.89,90,652,3.6,530.25,44360.1,17748.0
2023-07-22,P022,Accessories,Puma,4820.57,3066.53,30,3374.4,12,513,3.9,3386.57,40492.8,3694.44
2023-07-22,P027,Men,HRX,1786.67,1241.67,0,1786.67,38,716,3.4,1611.67,67893.46,20710.0
2023-07-23,P009,Footwear,Levis,3598.08,2160.91,5,3418.18,23,433,4.7,3739.3,78618.14,28917.21
2023-07-23,P018,Footwear,Nike,3386.44,2254.69,20,2709.15,13,225,4.4,2523.67,35218.95,5907.98
2023-07-23,P023,Accessories,Roadster,2893.39,1870.49,20,2314.71,38,705,4.7,2427.13,87958.98,16880.36
2023-07-23,P024,Women,Nike,2746.53,1538.5,10,2471.88,30,346,5.0,2527.54,74156.4,28001.4
2023-07-23,P028,Accessories,HRX,1445.91,1051.25,40,867.55,135,246,3.5,892.18,117119.25,-24799.5
2023-07-23,P030,Footwear,Zara,1254.58,934.5,10,1129.12,20,770,4.5,1147.41,22582.4,3892.4
2023-07-24,P001,Footwear,Adidas,3441.06,1927.16,20,2752.85,31,202,4.6,2478.65,85338.35,25596.39
2023-07-24,P004,Women,Puma,586.97,388.56,0,586.97,168,709,4.2,534.22,98610.96,33332.88
2023-07-24,P005,Kids,Puma,1913.0,1135.91,5,1817.35,12,576,4.7,1714.26,21808.2,8177.28
2023-07-24,P017,Women,H&M,4338.52,3068.85,0,4338.52,21,796,3.7,4351.35,91108.92,26663.07
2023-07-24,P022,Accessories,Puma,1236.43,855.95,0,1236.43,112,117,3.3,1216.07,138480.16,42613.76
2023-07-24,P022,Accessories,Puma,678.86,390.25,0,678.86,161,909,3.2,700.01,109296.46,46466.21
2023-07-24,P029,Footwear,Nike,1043.75,574.83,40,626.25,161,728,4.3,651.08,100826.25,8278.62
2023-07-25,P013,Women,Levis,2538.54,1720.63,30,1776.98,48,506,3.8,1918.08,85295.04,2704.8
2023-07-25,P015,Men,Roadster,3301.55,2030.27,15,2806.32,15,421,4.4,2756.06,42094.8,11640.75
2023-07-26,P001,Footwear,Adidas,3533.82,2078.79,10,3180.44,27,990,3.8,3468.81,85871.88,29744.55
2023-07-26,P001,Footwear,Adidas,4715.19,3266.86,5,4479.43,9,713,4.2,4634.64,40314.87,10913.13
2023-07-26,P003,Accessories,Adidas,824.07,492.55,10,741.66,186,454,4.9,720.78,137948.76,46334.46
2023-07-26,P008,Accessories,HRX,2593.01,1662.71,0,2593.01,26,129,4.1,2533.18,67418.26,24187.8
2023-07-26,P012,Men,Nike,3493.07,2573.91,15,2969.11,12,263,3.7,2762.87,35629.32,4742.4
2023-07-26,P019,Kids,Nike,4256.63,3137.97,20,3405.3,5,192,3.5,3134.52,17026.5,1336.65
2023-07-26,P020,Footwear,H&M,4430.41,3129.24,0,4430.41,31,174,4.3,4105.53,137342.71,40336.27
2023-07-26,P024,Women,Nike,2657.06,1672.28,10,2391.35,18,960,4.3,2251.1,43044.3,12943.26
2023-07-26,P027,Men,HRX,2343.48,1586.1,15,1991.96,28,469,4.4,2048.38,55774.88,11364.08
2023-07-27,P008,Accessories,HRX,3424.09,2288.68,0,3424.09,14,801,4.5,3086.8,47937.26,15895.74
2023-07-27,P012,Men,Nike,1681.37,1099.73,0,1681.37,42,885,3.4,1762.37,70617.54,24428.88
2023-07-27,P028,Accessories,HRX,2900.06,2091.43,10,2610.05,33,322,4.1,2560.37,86131.65,17114.46
2023-07-28,P001,Footwear,Adidas,1271.17,739.1,10,1144.05,92,486,4.3,1227.96,105252.6,37255.4
2023-07-28,P005,Kids,Puma,2415.99,1796.41,40,1449.59,42,918,4.4,1478.86,60882.78,-14566.44
2023-07-28,P005,Kids,Puma,3063.2,2095.89,40,1837.92,12,689,3.9,1987.24,22055.04,-3095.64
2023-07-28,P010,Women,H&M,587.65,337.94,15,499.5,280,219,3.4,500.56,139860.0,45236.8
2023-07-28,P011,Footwear,Adidas,3402.6,2544.79,10,3062.34,10,210,4.0,3149.72,30623.4,5175.5
2023-07-28,P016,Kids,Puma,1335.0,865.76,30,934.5,40,616,4.3,1001.05,37380.0,2749.6
2023-07-28,P017,Women,H&M,3096.31,2164.76,0,3096.31,18,568,4.0,3056.9,55733.58,16767.9
2023-07-29,P008,Accessories,HRX,784.19,533.1,15,666.56,91,344,4.1,634.73,60656.96,12144.86
2023-07-29,P011,Footwear,Adidas,4931.65,3589.54,0,4931.65,10,977,4.6,5310.19,49316.5,13421.1
2023-07-29,P017,Women,H&M,673.08,471.63,30,471.16,280,179,4.0,492.55,131924.8,-131.6
2023-07-29,P019,Kids,Nike,4569.43,3330.23,20,3655.54,9,126,3.5,3904.2,32899.86,2927.79
2023-07-29,P021,Men,Puma,4554.76,2958.22,0,4554.76,14,633,4.6,4428.96,63766.64,22351.56
2023-07-30,P008,Accessories,HRX,3349.5,2143.6,15,2847.08,30,381,3.3,2568.93,85412.4,21104.4
2023-07-30,P012,Men,Nike,1960.95,1381.89,40,1176.57,60,313,4.8,1148.98,70594.2,-12319.2
2023-07-30,P015,Men,Roadster,1850.57,1059.04,20,1480.46,48,803,4.1,1347.34,71062.08,20228.16
2023-07-30,P018,Footwear,Nike,830.91,474.95,20,664.73,224,965,4.1,645.97,148899.52,42510.72
2023-07-30,P020,Footwear,H&M,2600.07,1507.18,15,2210.06,52,333,4.6,2349.65,114923.12,36549.76
2023-07-30,P022,Accessories,Puma,3494.43,2266.82,15,2970.27,16,579,3.6,2894.41,47524.32,11255.2
2023-07-30,P028,Accessories,HRX,4627.83,3051.15,10,4165.05,15,434,3.5,4473.01,62475.75,16708.5
2023-07-31,P001,Footwear,Adidas,1601.83,1192.16,15,1361.56,75,242,4.1,1415.74,102117.0,12705.0
2023-07-31,P007,Kids,Levis,1510.99,1122.04,40,906.59,145,562,4.3,948.44,131455.55,-31240.25
2023-07-31,P017,Women,H&M,632.12,403.02,10,568.91,152,195,3.8,573.14,86474.32,25215.28
2023-07-31,P024,Women,Nike,3497.37,2305.83,5,3322.5,20,615,4.1,3566.11,66450.0,20333.4
2023-07-31,P026,Women,HRX,2677.47,1771.83,5,2543.6,16,707,4.8,2639.78,40697.6,12348.32
2023-07-31,P029,Footwear,Nike,4829.26,2913.07,15,4104.87,30,879,3.4,4471.4,123146.1,35754.0
2023-08-01,P005,Kids,Puma,4829.82,3368.2,0,4829.82,5,458,3.4,4496.18,24149.1,7308.1
2023-08-01,P010,Women,H&M,913.46,569.0,5,867.79,65,881,3.4,832.72,56406.35,19421.35
2023-08-01,P011,Footwear,Adidas,2129.77,1274.44,20,1703.82,36,474,4.8,1813.59,61337.52,15457.68
2023-08-01,P012,Men,Nike,784.23,514.07,10,705.81,168,183,3.4,689.71,118576.08,32212.32
2023-08-01,P019,Kids,Nike,4478.42,3137.95,15,3806.66,20,356,4.9,4128.56,76133.2,13374.2
2023-08-02,P004,Women,Puma,2900.6,2151.89,0,2900.6,33,425,4.1,2693.0,95719.8,24707.43
2023-08-02,P010,Women,H&M,1749.52,1137.91,10,1574.57,87,176,3.4,1516.25,136987.59,37989.42
2023-08-02,P023,Accessories,Roadster,623.06,449.62,0,623.06,240,534,4.1,564.74,149534.4,41625.6
2023-08-02,P026,Women,HRX,3384.0,1908.56,15,2876.4,30,147,4.8,3073.49,86292.0,29035.2
2023-08-02,P027,Men,HRX,659.94,482.35,5,626.94,49,959,5.0,655.65,30720.06,7084.91
2023-08-03,P003,Accessories,Adidas,4030.65,2263.86,5,3829.12,29,421,4.0,3910.27,111044.48,45392.54
2023-08-03,P008,Accessories,HRX,2624.31,1527.63,15,2230.66,20,287,4.1,2378.37,44613.2,14060.6
2023-08-03,P008,Accessories,HRX,1270.01,738.95,5,1206.51,136,556,4.1,1231.96,164085.36,63588.16
2023-08-03,P010,Women,H&M,934.71,584.97,10,841.24,120,660,4.5,825.79,100948.8,30752.4
2023-08-03,P014,Accessories,Nike,4324.6,2628.62,10,3892.14,9,710,4.2,3796.4,35029.26,11371.68
2023-08-03,P018,Footwear,Nike,1228.08,798.12,10,1105.27,84,995,4.4,1176.6,92842.68,25800.6
2023-08-03,P024,Women,Nike,2594.82,1480.13,10,2335.34,64,483,4.4,2341.87,149461.76,54733.44
2023-08-03,P027,Men,HRX,4993.06,3092.65,15,4244.1,28,449,4.7,4011.07,118834.8,32240.6
2023-08-03,P029,Footwear,Nike,2372.76,1519.0,15,2016.85,24,630,3.4,2196.86,48404.4,11948.4
2023-08-04,P011,Footwear,Adidas,1930.5,1222.03,10,1737.45,50,116,3.6,1714.99,86872.5,25771.0
2023-08-04,P012,Men,Nike,4840.13,2777.76,40,2904.08,17,587,4.4,2891.46,49369.36,2147.44
2023-08-04,P017,Women,H&M,2499.02,1445.27,15,2124.17,36,814,3.6,1943.93,76470.12,24440.4
2023-08-04,P023,Accessories,Roadster,4087.42,2786.35,0,4087.42,31,670,3.5,3951.72,126710.02,40333.17
2023-08-04,P026,Women,HRX,4017.7,2366.71,10,3615.93,30,348,3.6,3280.62,108477.9,37476.6
2023-08-05,P002,Kids,H&M,3980.41,2551.93,40,2388.25,32,991,4.5,2548.61,76424.0,-5237.76
2023-08-06,P024,Women,Nike,1401.57,874.09,0,1401.57,102,152,4.8,1301.88,142960.14,53802.96
2023-08-07,P008,Accessories,HRX,4269.25,2745.6,40,2561.55,28,704,4.3,2512.75,71723.4,-5153.4
2023-08-07,P021,Men,Puma,2647.14,1541.75,30,1853.0,32,851,4.9,1944.21,59296.0,9960.0
2023-08-07,P024,Women,Nike,2068.72,1290.47,10,1861.85,42,895,5.0,1858.87,78197.7,23997.96
2023-08-07,P029,Footwear,Nike,1282.3,934.15,10,1154.07,88,893,4.7,1246.55,101558.16,19352.96
2023-08-08,P005,Kids,Puma,3485.64,2158.11,30,2439.95,66,551,4.5,2361.58,161036.7,18601.44
2023-08-08,P013,Women,Levis,1408.07,826.32,20,1126.46,128,787,3.5,1113.02,144186.88,38417.92
2023-08-08,P017,Women,H&M,3313.35,1991.55,30,2319.34,62,907,4.1,2541.75,143799.08,20322.98
2023-08-08,P018,Footwear,Nike,699.42,438.87,0,699.42,189,919,3.2,724.47,132190.38,49243.95
2023-08-08,P019,Kids,Nike,1438.0,862.01,10,1294.2,78,309,4.4,1272.33,100947.6,33710.82
2023-08-08,P024,Women,Nike,1596.45,1037.49,30,1117.51,88,237,3.3,1014.03,98340.88,7041.76
2023-08-08,P029,Footwear,Nike,3719.29,2556.6,5,3533.33,11,141,3.8,3269.11,38866.63,10744.03
2023-08-09,P001,Footwear,Adidas,2839.13,1738.77,10,2555.22,8,160,4.3,2726.19,20441.76,6531.6
2023-08-09,P009,Footwear,Levis,1283.59,848.38,20,1026.87,108,680,4.1,938.98,110901.96,19276.92
2023-08-09,P009,Footwear,Levis,1340.5,763.0,15,1139.42,104,999,4.8,1241.87,118499.68,39147.68
2023-08-09,P015,Men,Roadster,808.93,569.0,10,728.04,84,781,4.8,723.6,61155.36,13359.36
2023-08-09,P017,Women,H&M,2201.31,1648.25,5,2091.24,22,880,4.3,2204.1,46007.28,9745.78
2023-08-09,P017,Women,H&M,1620.44,985.03,10,1458.4,48,947,4.0,1457.49,70003.2,22721.76
2023-08-09,P023,Accessories,Roadster,3906.09,2274.61,15,3320.18,15,412,3.6,3170.88,49802.7,15683.55
2023-08-09,P028,Accessories,HRX,3401.37,2540.23,40,2040.82,42,304,5.0,1881.78,85714.44,-20975.22
2023-08-09,P030,Footwear,Zara,3081.89,2250.14,15,2619.61,29,238,4.4,2461.88,75968.69,10714.63
2023-08-10,P002,Kids,H&M,3748.66,2391.59,5,3561.23,7,990,3.5,3407.09,24928.61,8187.48
2023-08-10,P006,Accessories,Nike,501.29,326.34,10,451.16,231,317,4.0,433.05,104217.96,28833.42
2023-08-10,P010,Women,H&M,2576.41,1610.32,15,2189.95,18,875,3.9,2402.06,39419.1,10433.34
2023-08-10,P011,Footwear,Adidas,4909.09,2942.01,10,4418.18,24,320,3.7,4835.8,106036.32,35428.08
2023-08-10,P013,Women,Levis,2701.5,1491.19,0,2701.5,27,999,4.6,2625.23,72940.5,32678.37
2023-08-10,P016,Kids,Puma,3517.92,2624.49,20,2814.34,12,411,4.3,2841.04,33772.08,2278.2
2023-08-10,P018,Footwear,Nike,1638.07,1218.97,0,1638.07,24,884,4.4,1583.53,39313.68,10058.4
2023-08-10,P020,Footwear,H&M,1585.27,892.26,20,1268.22,96,897,3.3,1178.46,121749.12,36092.16
2023-08-10,P021,Men,Puma,2338.02,1571.4,20,1870.42,12,675,3.3,1956.2,22445.04,3588.24
2023-08-10,P024,Women,Nike,3924.0,2536.9,20,3139.2,33,250,4.9,3326.84,103593.6,19875.9
2023-08-10,P026,Women,HRX,4377.22,3253.27,10,3939.5,33,973,3.3,4011.13,130003.5,22645.59
2023-08-10,P028,Accessories,HRX,3093.18,2311.05,10,2783.86,27,203,4.7,2769.46,75164.22,12765.87
2023-08-11,P007,Kids,Levis,619.63,398.58,10,557.67,104,980,4.4,587.05,57997.68,16545.36
2023-08-11,P011,Footwear,Adidas,2065.12,1225.81,0,2065.12,44,632,3.8,2111.42,90865.28,36929.64
2023-08-11,P015,Men,Roadster,4082.36,2302.2,20,3265.89,19,738,4.0,3308.51,62051.91,18310.11
2023-08-12,P017,Women,H&M,4747.28,2636.9,20,3797.82,25,814,4.1,3664.22,94945.5,29023.0
2023-08-12,P018,Footwear,Nike,3211.38,2039.52,0,3211.38,10,984,4.3,2982.58,32113.8,11718.6
2023-08-12,P022,Accessories,Puma,2036.91,1253.01,30,1425.84,54,239,3.5,1520.03,76995.36,9332.82
